1;0.8640846554369468
2;0.8703214181345207
3;0.871121557903706
4;0.8644155591981203
5;0.8609459745185297
6;0.85809993280258
7;0.8564962653244901
8;0.8567729634826842
9;0.8579005564895534
10;0.8549847123818543
11;0.8534284120435339
12;0.8508926622717762
13;0.8449788129368488
14;0.8444691285636379
15;0.8426992156714056
16;0.8393626958160961
17;0.8389102070996399
18;0.8377027432348174
19;0.8375226013586282
20;0.8363124864130687
21;0.8367013115878511
22;0.8367378041633567
23;0.8371887563393224
24;0.8325925876930489
25;0.8327544878775275
26;0.8311513148022684
27;0.8311858195894987
28;0.8299841498715829
29;0.8302189813677203
30;0.8318856704337901
31;0.8293100138837091
32;0.8266352207021848
33;0.8260338515533145
34;0.8222829295480727
35;0.8199628014572701
36;0.8210476857414836
37;0.8182948392278068
38;0.8162070930023084
39;0.8139786165598469
40;0.8121464108806213
41;0.8124267169319862
42;0.8138164681890867
43;0.8144554789240263
44;0.8137494578930072
45;0.8139378430992695
46;0.8130846978313335
47;0.811048019156509
48;0.8109004673981287
49;0.8093870521630468
50;0.8043572617029965
51;0.80295335463575
52;0.8034251498633428
53;0.803727754926863
54;0.8033243241863715
55;0.8028185067559851
56;0.8020625163001024
57;0.8007998121855938
58;0.80091450433096
59;0.8001773083453246
60;0.7991573454559858
61;0.7984218867743227
62;0.7966899946416458
63;0.7960554305775882
64;0.7968764101155132
65;0.7969207734133805
66;0.796951962156124
67;0.7960603943032238
68;0.7924217076498522
69;0.7899008244333459
70;0.7909469296110317
71;0.789062481256692
72;0.7872804943525448
73;0.7864716483661733
74;0.7826074568995545
75;0.7829000158801933
76;0.7812363311036926
77;0.7751585592958501
78;0.7776240831833934
79;0.7772767540028442
80;0.7738733680000531
81;0.7732867458794916
82;0.7728606300891394
83;0.768632673368134
84;0.766420822810086
85;0.7685166118110868
86;0.7712717966657163
87;0.7729124320813965
88;0.7718122222942836
89;0.7728086488512339
90;0.7735753721103372
91;0.7728521159208617
92;0.771736311762377
93;0.7704352735217954
94;0.7663706967019638
95;0.7669452479442753
96;0.7659171018017011
97;0.765578237904253
