        bh_dthr         |      bh_dthr_fim       | bh_chave | bh_variacao |   flag    | flagest | resnorm | rgalr | valest  |  valor  
 2020-02-04 00:01:28-03 | 2020-02-04 00:01:32-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16245.2 | 16259.7
 2020-02-04 00:01:32-03 | 2020-02-04 00:01:36-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16245.2 | 16262.8
 2020-02-04 00:01:36-03 | 2020-02-04 00:01:40-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16245.2 |   16266
 2020-02-04 00:01:40-03 | 2020-02-04 00:01:44-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16245.2 |   16267
 2020-02-04 00:01:44-03 | 2020-02-04 00:01:48-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16256.6 | 16248.1
 2020-02-04 00:01:48-03 | 2020-02-04 00:01:56-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16256.6 | 16249.1
 2020-02-04 00:01:56-03 | 2020-02-04 00:02:00-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16256.6 | 16258.7
 2020-02-04 00:02:00-03 | 2020-02-04 00:02:04-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16256.6 |   16248
 2020-02-04 00:02:04-03 | 2020-02-04 00:02:08-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   16248 | 16268.4
 2020-02-04 00:02:08-03 | 2020-02-04 00:02:12-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   16248 | 16255.8
 2020-02-04 00:02:12-03 | 2020-02-04 00:02:16-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   16248 | 16254.6
 2020-02-04 00:02:16-03 | 2020-02-04 00:02:20-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   16248 | 16259.7
 2020-02-04 00:02:20-03 | 2020-02-04 00:02:24-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   16248 | 16247.3
 2020-02-04 00:02:24-03 | 2020-02-04 00:02:28-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16247.3 | 16246.5
 2020-02-04 00:02:28-03 | 2020-02-04 00:02:32-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16247.3 | 16216.8
 2020-02-04 00:02:32-03 | 2020-02-04 00:02:36-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16247.3 | 16216.7
 2020-02-04 00:02:36-03 | 2020-02-04 00:02:40-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16247.3 | 16181.7
 2020-02-04 00:02:40-03 | 2020-02-04 00:02:44-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16247.3 | 16043.2
 2020-02-04 00:02:44-03 | 2020-02-04 00:02:48-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16042.2 | 16043.7
 2020-02-04 00:02:48-03 | 2020-02-04 00:02:56-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16042.2 | 16055.7
 2020-02-04 00:02:56-03 | 2020-02-04 00:03:00-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16042.2 | 16086.1
 2020-02-04 00:03:00-03 | 2020-02-04 00:03:04-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16042.2 | 16092.8
 2020-02-04 00:03:04-03 | 2020-02-04 00:03:08-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   16090 |   16090
 2020-02-04 00:03:08-03 | 2020-02-04 00:03:12-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   16090 | 16078.4
 2020-02-04 00:03:12-03 | 2020-02-04 00:03:16-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   16090 | 16078.3
 2020-02-04 00:03:16-03 | 2020-02-04 00:03:20-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   16090 | 16067.3
 2020-02-04 00:03:20-03 | 2020-02-04 00:03:28-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   16090 | 16067.4
 2020-02-04 00:03:28-03 | 2020-02-04 00:03:36-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16068.3 | 16060.7
 2020-02-04 00:03:36-03 | 2020-02-04 00:03:40-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16068.3 | 16076.2
 2020-02-04 00:03:40-03 | 2020-02-04 00:03:48-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16068.3 | 16084.8
 2020-02-04 00:03:48-03 | 2020-02-04 00:03:56-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16084.8 | 16043.7
 2020-02-04 00:03:56-03 | 2020-02-04 00:04:00-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16084.8 | 16043.2
 2020-02-04 00:04:00-03 | 2020-02-04 00:04:08-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16084.8 |   16036
 2020-02-04 00:04:08-03 | 2020-02-04 00:04:12-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   16036 |   16051
 2020-02-04 00:04:12-03 | 2020-02-04 00:04:16-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   16036 | 16043.2
 2020-02-04 00:04:16-03 | 2020-02-04 00:04:24-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   16036 | 16040.1
 2020-02-04 00:04:24-03 | 2020-02-04 00:04:28-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16040.1 | 16039.2
 2020-02-04 00:04:28-03 | 2020-02-04 00:04:32-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16040.1 | 16048.1
 2020-02-04 00:04:32-03 | 2020-02-04 00:04:40-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16040.1 | 16036.3
 2020-02-04 00:04:40-03 | 2020-02-04 00:04:44-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16040.1 | 15941.6
 2020-02-04 00:04:44-03 | 2020-02-04 00:04:48-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15941.7 | 15941.7
 2020-02-04 00:04:48-03 | 2020-02-04 00:04:52-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15941.7 | 15939.3
 2020-02-04 00:04:52-03 | 2020-02-04 00:04:56-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15941.7 | 15966.8
 2020-02-04 00:04:56-03 | 2020-02-04 00:05:00-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15941.7 | 15968.9
 2020-02-04 00:05:00-03 | 2020-02-04 00:05:04-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15941.7 | 15965.3
 2020-02-04 00:05:04-03 | 2020-02-04 00:05:08-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15946.6 | 15946.6
 2020-02-04 00:05:08-03 | 2020-02-04 00:05:12-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15946.6 | 15907.3
 2020-02-04 00:05:12-03 | 2020-02-04 00:05:20-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15946.6 |   15899
 2020-02-04 00:05:20-03 | 2020-02-04 00:05:24-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15946.6 | 15950.7
 2020-02-04 00:05:24-03 | 2020-02-04 00:05:28-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15953.1 | 15953.1
 2020-02-04 00:05:28-03 | 2020-02-04 00:05:32-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15953.1 | 15958.6
 2020-02-04 00:05:32-03 | 2020-02-04 00:05:40-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15953.1 | 15988.6
 2020-02-04 00:05:40-03 | 2020-02-04 00:05:44-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15953.1 | 15982.2
 2020-02-04 00:05:44-03 | 2020-02-04 00:05:48-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   15976 | 15976.9
 2020-02-04 00:05:48-03 | 2020-02-04 00:05:52-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   15976 |   15976
 2020-02-04 00:05:52-03 | 2020-02-04 00:05:56-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   15976 | 15975.8
 2020-02-04 00:05:56-03 | 2020-02-04 00:06:00-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   15976 | 15967.8
 2020-02-04 00:06:00-03 | 2020-02-04 00:06:04-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   15976 | 15975.8
 2020-02-04 00:06:04-03 | 2020-02-04 00:06:08-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15980.3 | 15960.6
 2020-02-04 00:06:08-03 | 2020-02-04 00:06:12-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15980.3 | 15961.5
 2020-02-04 00:06:12-03 | 2020-02-04 00:06:16-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15980.3 | 15926.2
 2020-02-04 00:06:16-03 | 2020-02-04 00:06:20-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15980.3 |   15911
 2020-02-04 00:06:20-03 | 2020-02-04 00:06:24-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15980.3 | 15914.1
 2020-02-04 00:06:24-03 | 2020-02-04 00:06:28-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15937.1 | 15937.1
 2020-02-04 00:06:28-03 | 2020-02-04 00:06:32-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15937.1 | 15930.7
 2020-02-04 00:06:32-03 | 2020-02-04 00:06:36-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15937.1 | 15905.6
 2020-02-04 00:06:36-03 | 2020-02-04 00:06:44-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15937.1 | 15896.5
 2020-02-04 00:06:44-03 | 2020-02-04 00:06:48-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15887.8 | 15902.6
 2020-02-04 00:06:48-03 | 2020-02-04 00:06:52-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15887.8 | 15898.2
 2020-02-04 00:06:52-03 | 2020-02-04 00:06:56-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15887.8 | 15901.4
 2020-02-04 00:06:56-03 | 2020-02-04 00:07:04-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15887.8 | 15922.8
 2020-02-04 00:07:04-03 | 2020-02-04 00:07:08-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15913.6 | 15913.6
 2020-02-04 00:07:08-03 | 2020-02-04 00:07:12-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15913.6 | 15908.6
 2020-02-04 00:07:12-03 | 2020-02-04 00:07:16-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15913.6 | 15906.4
 2020-02-04 00:07:16-03 | 2020-02-04 00:07:24-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15913.6 | 15907.1
 2020-02-04 00:07:24-03 | 2020-02-04 00:07:28-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15908.7 | 15946.9
 2020-02-04 00:07:28-03 | 2020-02-04 00:07:32-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15908.7 | 15944.6
 2020-02-04 00:07:32-03 | 2020-02-04 00:07:36-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15908.7 | 15944.8
 2020-02-04 00:07:36-03 | 2020-02-04 00:07:40-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15908.7 |   15928
 2020-02-04 00:07:40-03 | 2020-02-04 00:07:44-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15908.7 | 15933.7
 2020-02-04 00:07:44-03 | 2020-02-04 00:07:48-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15935.4 | 15958.3
 2020-02-04 00:07:48-03 | 2020-02-04 00:07:52-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15935.4 | 15954.1
 2020-02-04 00:07:52-03 | 2020-02-04 00:07:56-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15935.4 | 15959.3
 2020-02-04 00:07:56-03 | 2020-02-04 00:08:04-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15935.4 | 15976.4
 2020-02-04 00:08:04-03 | 2020-02-04 00:08:08-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15972.8 | 15977.9
 2020-02-04 00:08:08-03 | 2020-02-04 00:08:16-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15972.8 | 15968.5
 2020-02-04 00:08:16-03 | 2020-02-04 00:08:20-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15972.8 | 15967.1
 2020-02-04 00:08:20-03 | 2020-02-04 00:08:24-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15972.8 | 15962.7
 2020-02-04 00:08:24-03 | 2020-02-04 00:08:28-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15960.9 | 15943.7
 2020-02-04 00:08:28-03 | 2020-02-04 00:08:32-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15960.9 | 15944.1
 2020-02-04 00:08:32-03 | 2020-02-04 00:08:36-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15960.9 | 15940.8
 2020-02-04 00:08:36-03 | 2020-02-04 00:08:40-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15960.9 | 15951.7
 2020-02-04 00:08:40-03 | 2020-02-04 00:08:44-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15960.9 | 15950.7
 2020-02-04 00:08:44-03 | 2020-02-04 00:08:48-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15950.7 |   15953
 2020-02-04 00:08:48-03 | 2020-02-04 00:08:52-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15950.7 | 15940.3
 2020-02-04 00:08:52-03 | 2020-02-04 00:08:56-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15950.7 | 15923.9
 2020-02-04 00:08:56-03 | 2020-02-04 00:09:04-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15950.7 | 15927.7
 2020-02-04 00:09:04-03 | 2020-02-04 00:09:08-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15927.7 | 15934.1
 2020-02-04 00:09:08-03 | 2020-02-04 00:09:16-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15927.7 | 15940.7
 2020-02-04 00:09:16-03 | 2020-02-04 00:09:20-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15927.7 | 15934.4
 2020-02-04 00:09:20-03 | 2020-02-04 00:09:24-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15927.7 | 15935.4
 2020-02-04 00:09:24-03 | 2020-02-04 00:09:28-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15935.4 | 15910.2
 2020-02-04 00:09:28-03 | 2020-02-04 00:09:32-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15935.4 |   15907
 2020-02-04 00:09:32-03 | 2020-02-04 00:09:36-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15935.4 | 15895.1
 2020-02-04 00:09:36-03 | 2020-02-04 00:09:40-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15935.4 | 15855.7
 2020-02-04 00:09:40-03 | 2020-02-04 00:09:44-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15935.4 | 15845.7
 2020-02-04 00:09:44-03 | 2020-02-04 00:09:48-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15845.7 | 15856.7
 2020-02-04 00:09:48-03 | 2020-02-04 00:09:56-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15845.7 | 15853.5
 2020-02-04 00:09:56-03 | 2020-02-04 00:10:00-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15845.7 | 15876.8
 2020-02-04 00:10:00-03 | 2020-02-04 00:10:04-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15845.7 | 15877.8
 2020-02-04 00:10:04-03 | 2020-02-04 00:10:08-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15877.8 | 15873.5
 2020-02-04 00:10:08-03 | 2020-02-04 00:10:12-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15877.8 | 15853.7
 2020-02-04 00:10:12-03 | 2020-02-04 00:10:16-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15877.8 | 15855.5
 2020-02-04 00:10:16-03 | 2020-02-04 00:10:20-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15877.8 |   15852
 2020-02-04 00:10:20-03 | 2020-02-04 00:10:28-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15877.8 | 15842.9
 2020-02-04 00:10:28-03 | 2020-02-04 00:10:36-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15842.9 |   15863
 2020-02-04 00:10:36-03 | 2020-02-04 00:10:40-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15842.9 | 15886.1
 2020-02-04 00:10:40-03 | 2020-02-04 00:10:44-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15842.9 | 15890.9
 2020-02-04 00:10:44-03 | 2020-02-04 00:10:48-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15890.9 | 15890.5
 2020-02-04 00:10:48-03 | 2020-02-04 00:10:56-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15890.9 | 15886.2
 2020-02-04 00:10:56-03 | 2020-02-04 00:11:00-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15890.9 | 15895.3
 2020-02-04 00:11:00-03 | 2020-02-04 00:11:04-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15890.9 | 15889.9
 2020-02-04 00:11:04-03 | 2020-02-04 00:11:08-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15889.9 | 15878.3
 2020-02-04 00:11:08-03 | 2020-02-04 00:11:12-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15889.9 | 15855.2
 2020-02-04 00:11:12-03 | 2020-02-04 00:11:16-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15889.9 | 15851.9
 2020-02-04 00:11:16-03 | 2020-02-04 00:11:20-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15889.9 | 15859.1
 2020-02-04 00:11:20-03 | 2020-02-04 00:11:24-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15889.9 |   15852
 2020-02-04 00:11:24-03 | 2020-02-04 00:11:28-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   15852 | 15842.8
 2020-02-04 00:11:28-03 | 2020-02-04 00:11:36-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   15852 | 15818.6
 2020-02-04 00:11:36-03 | 2020-02-04 00:11:40-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   15852 | 15774.3
 2020-02-04 00:11:40-03 | 2020-02-04 00:11:44-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   15852 | 15766.7
 2020-02-04 00:11:44-03 | 2020-02-04 00:11:48-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15766.7 | 15765.8
 2020-02-04 00:11:48-03 | 2020-02-04 00:11:52-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15766.7 | 15739.1
 2020-02-04 00:11:52-03 | 2020-02-04 00:11:56-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15766.7 | 15741.2
 2020-02-04 00:11:56-03 | 2020-02-04 00:12:00-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15766.7 | 15728.5
 2020-02-04 00:12:00-03 | 2020-02-04 00:12:04-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15766.7 | 15728.3
 2020-02-04 00:12:04-03 | 2020-02-04 00:12:08-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15728.3 | 15738.5
 2020-02-04 00:12:08-03 | 2020-02-04 00:12:12-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15728.3 | 15709.4
 2020-02-04 00:12:12-03 | 2020-02-04 00:12:16-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15728.3 | 15708.4
 2020-02-04 00:12:16-03 | 2020-02-04 00:12:24-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15728.3 | 15703.2
 2020-02-04 00:12:24-03 | 2020-02-04 00:12:28-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15703.2 | 15714.3
 2020-02-04 00:12:28-03 | 2020-02-04 00:12:36-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15703.2 | 15710.6
 2020-02-04 00:12:36-03 | 2020-02-04 00:12:40-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15703.2 | 15709.7
 2020-02-04 00:12:40-03 | 2020-02-04 00:12:48-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15703.2 | 15712.2
 2020-02-04 00:12:48-03 | 2020-02-04 00:12:56-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15712.2 | 15686.6
 2020-02-04 00:12:56-03 | 2020-02-04 00:13:00-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15712.2 | 15721.6
 2020-02-04 00:13:00-03 | 2020-02-04 00:13:08-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15712.2 | 15706.4
 2020-02-04 00:13:08-03 | 2020-02-04 00:13:12-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15706.4 | 15704.2
 2020-02-04 00:13:12-03 | 2020-02-04 00:13:16-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15706.4 |   15707
 2020-02-04 00:13:16-03 | 2020-02-04 00:13:20-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15706.4 | 15723.5
 2020-02-04 00:13:20-03 | 2020-02-04 00:13:24-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15706.4 | 15698.4
 2020-02-04 00:13:24-03 | 2020-02-04 00:13:28-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15698.4 | 15721.3
 2020-02-04 00:13:28-03 | 2020-02-04 00:13:36-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15698.4 | 15677.3
 2020-02-04 00:13:36-03 | 2020-02-04 00:13:40-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15698.4 | 15685.9
 2020-02-04 00:13:40-03 | 2020-02-04 00:13:44-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15698.4 | 15678.7
 2020-02-04 00:13:44-03 | 2020-02-04 00:13:48-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15678.7 | 15706.2
 2020-02-04 00:13:48-03 | 2020-02-04 00:13:52-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15678.7 | 15710.8
 2020-02-04 00:13:52-03 | 2020-02-04 00:13:56-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15678.7 | 15712.4
 2020-02-04 00:13:56-03 | 2020-02-04 00:14:00-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15678.7 | 15698.1
 2020-02-04 00:14:00-03 | 2020-02-04 00:14:04-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15678.7 | 15696.4
 2020-02-04 00:14:04-03 | 2020-02-04 00:14:08-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15696.4 | 15699.6
 2020-02-04 00:14:08-03 | 2020-02-04 00:14:16-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15696.4 | 15684.1
 2020-02-04 00:14:16-03 | 2020-02-04 00:14:20-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15696.4 | 15694.6
 2020-02-04 00:14:20-03 | 2020-02-04 00:14:24-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15696.4 | 15676.9
 2020-02-04 00:14:24-03 | 2020-02-04 00:14:28-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15676.9 | 15677.6
 2020-02-04 00:14:28-03 | 2020-02-04 00:14:36-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15676.9 | 15667.4
 2020-02-04 00:14:36-03 | 2020-02-04 00:14:40-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15676.9 | 15642.2
 2020-02-04 00:14:40-03 | 2020-02-04 00:14:44-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15676.9 | 15643.4
 2020-02-04 00:14:44-03 | 2020-02-04 00:14:48-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15643.4 | 15641.7
 2020-02-04 00:14:48-03 | 2020-02-04 00:14:56-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15643.4 | 15632.6
 2020-02-04 00:14:56-03 | 2020-02-04 00:15:00-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15643.4 | 15623.1
 2020-02-04 00:15:00-03 | 2020-02-04 00:15:04-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15643.4 | 15609.3
