        bh_dthr         |      bh_dthr_fim       | bh_chave | bh_variacao |   flag    | flagest | resnorm | rgalr | valest  |  valor  
 2020-02-09 00:01:12-03 | 2020-02-09 00:01:16-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15606.3 | 15606.4
 2020-02-09 00:01:16-03 | 2020-02-09 00:01:20-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15606.4 | 15615.7
 2020-02-09 00:01:20-03 | 2020-02-09 00:01:28-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15606.4 | 15609.2
 2020-02-09 00:01:28-03 | 2020-02-09 00:01:36-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15606.4 | 15573.8
 2020-02-09 00:01:36-03 | 2020-02-09 00:01:40-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15573.8 | 15578.7
 2020-02-09 00:01:40-03 | 2020-02-09 00:01:44-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15573.8 | 15570.7
 2020-02-09 00:01:44-03 | 2020-02-09 00:01:48-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15573.8 | 15544.8
 2020-02-09 00:01:48-03 | 2020-02-09 00:01:52-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15573.8 | 15546.9
 2020-02-09 00:01:52-03 | 2020-02-09 00:01:56-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15573.8 |   15550
 2020-02-09 00:01:56-03 | 2020-02-09 00:02:00-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15546.9 | 15551.7
 2020-02-09 00:02:00-03 | 2020-02-09 00:02:04-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15546.9 | 15552.8
 2020-02-09 00:02:04-03 | 2020-02-09 00:02:12-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15546.9 | 15557.2
 2020-02-09 00:02:12-03 | 2020-02-09 00:02:20-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15546.9 | 15535.8
 2020-02-09 00:02:20-03 | 2020-02-09 00:02:24-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15557.2 |   15551
 2020-02-09 00:02:24-03 | 2020-02-09 00:02:28-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15557.2 | 15559.4
 2020-02-09 00:02:28-03 | 2020-02-09 00:02:32-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15557.2 | 15558.8
 2020-02-09 00:02:32-03 | 2020-02-09 00:02:40-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15557.2 | 15509.4
 2020-02-09 00:02:40-03 | 2020-02-09 00:02:44-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   15529 | 15494.3
 2020-02-09 00:02:44-03 | 2020-02-09 00:02:48-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   15529 | 15490.2
 2020-02-09 00:02:48-03 | 2020-02-09 00:02:52-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   15529 | 15484.7
 2020-02-09 00:02:52-03 | 2020-02-09 00:02:56-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   15529 | 15482.3
 2020-02-09 00:02:56-03 | 2020-02-09 00:03:00-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15484.7 | 15480.8
 2020-02-09 00:03:00-03 | 2020-02-09 00:03:08-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15484.7 | 15481.7
 2020-02-09 00:03:08-03 | 2020-02-09 00:03:12-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15484.7 | 15525.9
 2020-02-09 00:03:12-03 | 2020-02-09 00:03:16-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15484.7 |   15516
 2020-02-09 00:03:16-03 | 2020-02-09 00:03:20-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   15516 | 15517.5
 2020-02-09 00:03:20-03 | 2020-02-09 00:03:28-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   15516 | 15513.7
 2020-02-09 00:03:28-03 | 2020-02-09 00:03:32-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   15516 | 15514.1
 2020-02-09 00:03:32-03 | 2020-02-09 00:03:36-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   15516 | 15497.8
 2020-02-09 00:03:36-03 | 2020-02-09 00:03:40-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15497.8 | 15487.4
 2020-02-09 00:03:40-03 | 2020-02-09 00:03:44-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15497.8 | 15467.4
 2020-02-09 00:03:44-03 | 2020-02-09 00:03:48-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15497.8 |   15494
 2020-02-09 00:03:48-03 | 2020-02-09 00:03:52-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15497.8 | 15470.5
 2020-02-09 00:03:52-03 | 2020-02-09 00:03:56-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15497.8 | 15471.5
 2020-02-09 00:03:56-03 | 2020-02-09 00:04:00-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15471.5 | 15491.7
 2020-02-09 00:04:00-03 | 2020-02-09 00:04:04-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15471.5 |   15492
 2020-02-09 00:04:04-03 | 2020-02-09 00:04:08-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15471.5 | 15462.6
 2020-02-09 00:04:08-03 | 2020-02-09 00:04:16-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15471.5 | 15453.1
 2020-02-09 00:04:16-03 | 2020-02-09 00:04:24-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15453.1 | 15466.8
 2020-02-09 00:04:24-03 | 2020-02-09 00:04:32-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15453.1 | 15455.6
 2020-02-09 00:04:32-03 | 2020-02-09 00:04:36-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15453.1 | 15456.1
 2020-02-09 00:04:36-03 | 2020-02-09 00:04:40-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15456.1 | 15444.1
 2020-02-09 00:04:40-03 | 2020-02-09 00:04:44-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15456.1 | 15506.2
 2020-02-09 00:04:44-03 | 2020-02-09 00:04:48-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15456.1 | 15505.3
 2020-02-09 00:04:48-03 | 2020-02-09 00:04:52-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15456.1 | 15512.3
 2020-02-09 00:04:52-03 | 2020-02-09 00:05:00-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15456.1 | 15501.9
 2020-02-09 00:05:00-03 | 2020-02-09 00:05:04-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15501.9 |   15517
 2020-02-09 00:05:04-03 | 2020-02-09 00:05:08-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15501.9 | 15519.1
 2020-02-09 00:05:08-03 | 2020-02-09 00:05:12-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15501.9 | 15515.3
 2020-02-09 00:05:12-03 | 2020-02-09 00:05:16-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15501.9 | 15509.7
 2020-02-09 00:05:16-03 | 2020-02-09 00:05:20-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15509.7 |   15507
 2020-02-09 00:05:20-03 | 2020-02-09 00:05:24-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15509.7 | 15505.6
 2020-02-09 00:05:24-03 | 2020-02-09 00:05:28-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15509.7 | 15517.5
 2020-02-09 00:05:28-03 | 2020-02-09 00:05:36-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15509.7 | 15496.3
 2020-02-09 00:05:36-03 | 2020-02-09 00:05:40-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15496.3 | 15453.2
 2020-02-09 00:05:40-03 | 2020-02-09 00:05:44-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15496.3 | 15445.1
 2020-02-09 00:05:44-03 | 2020-02-09 00:05:48-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15496.3 | 15439.6
 2020-02-09 00:05:48-03 | 2020-02-09 00:05:52-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15496.3 | 15459.6
 2020-02-09 00:05:52-03 | 2020-02-09 00:05:56-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15496.3 | 15443.1
 2020-02-09 00:05:56-03 | 2020-02-09 00:06:00-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15459.6 | 15435.9
 2020-02-09 00:06:00-03 | 2020-02-09 00:06:04-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15459.6 | 15432.7
 2020-02-09 00:06:04-03 | 2020-02-09 00:06:08-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15459.6 | 15426.7
 2020-02-09 00:06:08-03 | 2020-02-09 00:06:12-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15459.6 | 15427.8
 2020-02-09 00:06:12-03 | 2020-02-09 00:06:16-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15459.6 | 15430.9
 2020-02-09 00:06:16-03 | 2020-02-09 00:06:20-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15430.9 | 15422.9
 2020-02-09 00:06:20-03 | 2020-02-09 00:06:24-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15430.9 |   15425
 2020-02-09 00:06:24-03 | 2020-02-09 00:06:28-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15430.9 | 15432.5
 2020-02-09 00:06:28-03 | 2020-02-09 00:06:32-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15430.9 | 15435.5
 2020-02-09 00:06:32-03 | 2020-02-09 00:06:36-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15430.9 |   15407
 2020-02-09 00:06:36-03 | 2020-02-09 00:06:40-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15434.8 | 15401.5
 2020-02-09 00:06:40-03 | 2020-02-09 00:06:44-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15434.8 | 15392.8
 2020-02-09 00:06:44-03 | 2020-02-09 00:06:48-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15434.8 | 15389.8
 2020-02-09 00:06:48-03 | 2020-02-09 00:06:52-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15434.8 | 15397.1
 2020-02-09 00:06:52-03 | 2020-02-09 00:06:56-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15434.8 | 15400.7
 2020-02-09 00:06:56-03 | 2020-02-09 00:07:00-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15397.1 | 15399.5
 2020-02-09 00:07:00-03 | 2020-02-09 00:07:08-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15397.1 | 15386.7
 2020-02-09 00:07:08-03 | 2020-02-09 00:07:12-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15397.1 | 15389.7
 2020-02-09 00:07:12-03 | 2020-02-09 00:07:16-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15397.1 | 15405.6
 2020-02-09 00:07:16-03 | 2020-02-09 00:07:20-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15405.6 | 15410.2
 2020-02-09 00:07:20-03 | 2020-02-09 00:07:24-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15405.6 | 15395.2
 2020-02-09 00:07:24-03 | 2020-02-09 00:07:28-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15405.6 | 15396.4
 2020-02-09 00:07:28-03 | 2020-02-09 00:07:32-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15405.6 |   15390
 2020-02-09 00:07:32-03 | 2020-02-09 00:07:36-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15405.6 | 15392.3
 2020-02-09 00:07:36-03 | 2020-02-09 00:07:40-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   15390 | 15392.9
 2020-02-09 00:07:40-03 | 2020-02-09 00:07:44-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   15390 | 15381.8
 2020-02-09 00:07:44-03 | 2020-02-09 00:07:48-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   15390 | 15383.4
 2020-02-09 00:07:48-03 | 2020-02-09 00:07:52-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   15390 | 15399.5
 2020-02-09 00:07:52-03 | 2020-02-09 00:07:56-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   15390 | 15403.8
 2020-02-09 00:07:56-03 | 2020-02-09 00:08:04-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15399.5 | 15420.4
 2020-02-09 00:08:04-03 | 2020-02-09 00:08:08-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15399.5 | 15423.3
 2020-02-09 00:08:08-03 | 2020-02-09 00:08:12-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15399.5 | 15421.8
 2020-02-09 00:08:12-03 | 2020-02-09 00:08:16-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15399.5 | 15422.7
 2020-02-09 00:08:16-03 | 2020-02-09 00:08:20-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15422.7 | 15425.4
 2020-02-09 00:08:20-03 | 2020-02-09 00:08:24-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15422.7 | 15427.4
 2020-02-09 00:08:24-03 | 2020-02-09 00:08:28-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15422.7 | 15464.1
 2020-02-09 00:08:28-03 | 2020-02-09 00:08:32-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15422.7 | 15463.4
 2020-02-09 00:08:32-03 | 2020-02-09 00:08:36-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15422.7 |   15463
 2020-02-09 00:08:36-03 | 2020-02-09 00:08:40-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15450.4 | 15462.9
 2020-02-09 00:08:40-03 | 2020-02-09 00:08:44-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15450.4 | 15417.2
 2020-02-09 00:08:44-03 | 2020-02-09 00:08:52-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15450.4 | 15440.3
 2020-02-09 00:08:52-03 | 2020-02-09 00:08:56-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15450.4 | 15416.3
 2020-02-09 00:08:56-03 | 2020-02-09 00:09:00-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   15404 | 15414.4
 2020-02-09 00:09:00-03 | 2020-02-09 00:09:08-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   15404 | 15424.6
 2020-02-09 00:09:08-03 | 2020-02-09 00:09:12-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   15404 | 15409.2
 2020-02-09 00:09:12-03 | 2020-02-09 00:09:16-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   15404 | 15415.8
 2020-02-09 00:09:16-03 | 2020-02-09 00:09:20-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15415.8 | 15424.9
 2020-02-09 00:09:20-03 | 2020-02-09 00:09:24-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15415.8 | 15392.6
 2020-02-09 00:09:24-03 | 2020-02-09 00:09:28-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15415.8 | 15398.6
 2020-02-09 00:09:28-03 | 2020-02-09 00:09:32-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15415.8 | 15407.3
 2020-02-09 00:09:32-03 | 2020-02-09 00:09:36-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15415.8 | 15385.2
 2020-02-09 00:09:36-03 | 2020-02-09 00:09:40-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15385.2 | 15407.5
 2020-02-09 00:09:40-03 | 2020-02-09 00:09:44-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15385.2 | 15394.7
 2020-02-09 00:09:44-03 | 2020-02-09 00:09:48-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15385.2 | 15400.9
 2020-02-09 00:09:48-03 | 2020-02-09 00:09:56-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15385.2 | 15391.4
 2020-02-09 00:09:56-03 | 2020-02-09 00:10:04-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15391.4 | 15396.1
 2020-02-09 00:10:04-03 | 2020-02-09 00:10:08-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15391.4 | 15388.9
 2020-02-09 00:10:08-03 | 2020-02-09 00:10:12-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15391.4 | 15389.2
 2020-02-09 00:10:12-03 | 2020-02-09 00:10:16-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15391.4 | 15373.1
 2020-02-09 00:10:16-03 | 2020-02-09 00:10:24-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15389.2 | 15395.3
 2020-02-09 00:10:24-03 | 2020-02-09 00:10:28-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15389.2 | 15387.6
 2020-02-09 00:10:28-03 | 2020-02-09 00:10:32-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15389.2 | 15389.4
 2020-02-09 00:10:32-03 | 2020-02-09 00:10:36-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15389.2 | 15356.3
 2020-02-09 00:10:36-03 | 2020-02-09 00:10:40-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15356.3 | 15353.3
 2020-02-09 00:10:40-03 | 2020-02-09 00:10:44-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15356.3 | 15328.5
 2020-02-09 00:10:44-03 | 2020-02-09 00:10:52-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15356.3 | 15337.1
 2020-02-09 00:10:52-03 | 2020-02-09 00:10:56-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15356.3 | 15337.4
 2020-02-09 00:10:56-03 | 2020-02-09 00:11:00-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15345.5 | 15336.8
 2020-02-09 00:11:00-03 | 2020-02-09 00:11:04-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15345.5 | 15349.8
 2020-02-09 00:11:04-03 | 2020-02-09 00:11:08-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15345.5 | 15348.7
 2020-02-09 00:11:08-03 | 2020-02-09 00:11:12-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15345.5 | 15345.1
 2020-02-09 00:11:12-03 | 2020-02-09 00:11:16-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15345.5 | 15350.6
 2020-02-09 00:11:16-03 | 2020-02-09 00:11:20-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15345.6 | 15358.1
 2020-02-09 00:11:20-03 | 2020-02-09 00:11:24-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15345.6 | 15369.3
 2020-02-09 00:11:24-03 | 2020-02-09 00:11:28-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15345.6 | 15370.9
 2020-02-09 00:11:28-03 | 2020-02-09 00:11:32-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15345.6 | 15389.1
 2020-02-09 00:11:32-03 | 2020-02-09 00:11:36-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15345.6 | 15376.9
 2020-02-09 00:11:36-03 | 2020-02-09 00:11:44-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   15389 | 15379.3
 2020-02-09 00:11:44-03 | 2020-02-09 00:11:48-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   15389 | 15377.7
 2020-02-09 00:11:48-03 | 2020-02-09 00:11:52-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   15389 | 15373.5
 2020-02-09 00:11:52-03 | 2020-02-09 00:11:56-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   15389 | 15354.9
 2020-02-09 00:11:56-03 | 2020-02-09 00:12:00-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15354.9 | 15363.5
 2020-02-09 00:12:00-03 | 2020-02-09 00:12:04-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15354.9 |   15341
 2020-02-09 00:12:04-03 | 2020-02-09 00:12:12-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15354.9 | 15312.7
 2020-02-09 00:12:12-03 | 2020-02-09 00:12:20-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15354.9 | 15304.7
 2020-02-09 00:12:20-03 | 2020-02-09 00:12:24-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15307.3 | 15314.1
 2020-02-09 00:12:24-03 | 2020-02-09 00:12:28-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15307.3 | 15311.9
 2020-02-09 00:12:28-03 | 2020-02-09 00:12:32-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15307.3 | 15290.1
 2020-02-09 00:12:32-03 | 2020-02-09 00:12:36-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15307.3 | 15291.5
 2020-02-09 00:12:36-03 | 2020-02-09 00:12:40-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15291.5 | 15312.1
 2020-02-09 00:12:40-03 | 2020-02-09 00:12:44-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15291.5 |   15302
 2020-02-09 00:12:44-03 | 2020-02-09 00:12:48-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15291.5 | 15321.1
 2020-02-09 00:12:48-03 | 2020-02-09 00:12:56-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15291.5 | 15295.8
 2020-02-09 00:12:56-03 | 2020-02-09 00:13:04-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15295.8 | 15287.8
 2020-02-09 00:13:04-03 | 2020-02-09 00:13:08-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15295.8 | 15323.2
 2020-02-09 00:13:08-03 | 2020-02-09 00:13:16-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15295.8 | 15318.8
 2020-02-09 00:13:16-03 | 2020-02-09 00:13:20-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15318.8 | 15328.3
 2020-02-09 00:13:20-03 | 2020-02-09 00:13:24-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15318.8 | 15332.9
 2020-02-09 00:13:24-03 | 2020-02-09 00:13:28-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15318.8 | 15316.7
 2020-02-09 00:13:28-03 | 2020-02-09 00:13:32-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15318.8 | 15316.3
 2020-02-09 00:13:32-03 | 2020-02-09 00:13:36-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15318.8 | 15321.1
 2020-02-09 00:13:36-03 | 2020-02-09 00:13:40-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15322.6 | 15320.2
 2020-02-09 00:13:40-03 | 2020-02-09 00:13:44-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15322.6 |   15320
 2020-02-09 00:13:44-03 | 2020-02-09 00:13:48-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15322.6 | 15317.5
 2020-02-09 00:13:48-03 | 2020-02-09 00:13:52-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15322.6 |   15324
 2020-02-09 00:13:52-03 | 2020-02-09 00:13:56-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15322.6 | 15312.9
 2020-02-09 00:13:56-03 | 2020-02-09 00:14:00-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   15324 | 15347.4
 2020-02-09 00:14:00-03 | 2020-02-09 00:14:04-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   15324 |   15340
 2020-02-09 00:14:04-03 | 2020-02-09 00:14:08-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   15324 | 15338.4
 2020-02-09 00:14:08-03 | 2020-02-09 00:14:12-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   15324 | 15302.6
 2020-02-09 00:14:12-03 | 2020-02-09 00:14:16-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   15324 | 15301.6
 2020-02-09 00:14:16-03 | 2020-02-09 00:14:20-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15302.6 |   15250
 2020-02-09 00:14:20-03 | 2020-02-09 00:14:24-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15302.6 | 15247.3
 2020-02-09 00:14:24-03 | 2020-02-09 00:14:28-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15302.6 | 15251.7
 2020-02-09 00:14:28-03 | 2020-02-09 00:14:32-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 15302.6 | 15250.4
