        bh_dthr         |      bh_dthr_fim       | bh_chave | bh_variacao |   flag    | flagest | resnorm | rgalr | valest  |  valor  
 2020-02-01 00:02:20-03 | 2020-02-01 00:02:24-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 18054.2 | 18042.5
 2020-02-01 00:02:24-03 | 2020-02-01 00:02:28-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 18042.5 | 18034.2
 2020-02-01 00:02:28-03 | 2020-02-01 00:02:32-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 18042.5 | 18033.3
 2020-02-01 00:02:32-03 | 2020-02-01 00:02:36-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 18042.5 | 18006.4
 2020-02-01 00:02:36-03 | 2020-02-01 00:02:40-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 18042.5 | 18013.5
 2020-02-01 00:02:40-03 | 2020-02-01 00:02:44-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 18042.5 | 18003.8
 2020-02-01 00:02:44-03 | 2020-02-01 00:02:48-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 18003.8 | 18000.5
 2020-02-01 00:02:48-03 | 2020-02-01 00:02:52-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 18003.8 | 17994.6
 2020-02-01 00:02:52-03 | 2020-02-01 00:03:00-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 18003.8 |   17987
 2020-02-01 00:03:00-03 | 2020-02-01 00:03:04-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 18003.8 | 17968.7
 2020-02-01 00:03:04-03 | 2020-02-01 00:03:08-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17968.7 | 17966.5
 2020-02-01 00:03:08-03 | 2020-02-01 00:03:12-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17968.7 | 17951.4
 2020-02-01 00:03:12-03 | 2020-02-01 00:03:20-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17968.7 | 17941.9
 2020-02-01 00:03:20-03 | 2020-02-01 00:03:24-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17968.7 | 17972.2
 2020-02-01 00:03:24-03 | 2020-02-01 00:03:28-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17972.2 | 17973.3
 2020-02-01 00:03:28-03 | 2020-02-01 00:03:32-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17972.2 | 17968.3
 2020-02-01 00:03:32-03 | 2020-02-01 00:03:40-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17972.2 | 17960.1
 2020-02-01 00:03:40-03 | 2020-02-01 00:03:44-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17972.2 | 17922.7
 2020-02-01 00:03:44-03 | 2020-02-01 00:03:52-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17922.7 | 17928.2
 2020-02-01 00:03:52-03 | 2020-02-01 00:04:00-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17922.7 | 17928.1
 2020-02-01 00:04:00-03 | 2020-02-01 00:04:04-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17922.7 | 17916.4
 2020-02-01 00:04:04-03 | 2020-02-01 00:04:08-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17916.4 | 17910.5
 2020-02-01 00:04:08-03 | 2020-02-01 00:04:12-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17916.4 | 17891.9
 2020-02-01 00:04:12-03 | 2020-02-01 00:04:16-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17916.4 | 17888.1
 2020-02-01 00:04:16-03 | 2020-02-01 00:04:20-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17916.4 | 17889.2
 2020-02-01 00:04:20-03 | 2020-02-01 00:04:24-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17916.4 | 17887.2
 2020-02-01 00:04:24-03 | 2020-02-01 00:04:28-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17887.2 | 17893.4
 2020-02-01 00:04:28-03 | 2020-02-01 00:04:32-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17887.2 | 17901.2
 2020-02-01 00:04:32-03 | 2020-02-01 00:04:36-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17887.2 | 17896.4
 2020-02-01 00:04:36-03 | 2020-02-01 00:04:40-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17887.2 | 17895.1
 2020-02-01 00:04:40-03 | 2020-02-01 00:04:44-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17887.2 | 17890.1
 2020-02-01 00:04:44-03 | 2020-02-01 00:04:52-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17890.1 | 17884.6
 2020-02-01 00:04:52-03 | 2020-02-01 00:04:56-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17890.1 | 17882.2
 2020-02-01 00:04:56-03 | 2020-02-01 00:05:04-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17890.1 | 17886.7
 2020-02-01 00:05:04-03 | 2020-02-01 00:05:08-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17886.7 | 17876.4
 2020-02-01 00:05:08-03 | 2020-02-01 00:05:12-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17886.7 | 17874.6
 2020-02-01 00:05:12-03 | 2020-02-01 00:05:16-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17886.7 | 17882.1
 2020-02-01 00:05:16-03 | 2020-02-01 00:05:24-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17886.7 | 17879.5
 2020-02-01 00:05:24-03 | 2020-02-01 00:05:32-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17886.7 | 17878.2
 2020-02-01 00:05:32-03 | 2020-02-01 00:05:36-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17883.2 | 17877.6
 2020-02-01 00:05:36-03 | 2020-02-01 00:05:44-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17883.2 | 17878.8
 2020-02-01 00:05:44-03 | 2020-02-01 00:05:52-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17879.5 | 17870.3
 2020-02-01 00:05:52-03 | 2020-02-01 00:05:56-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17879.5 | 17867.8
 2020-02-01 00:05:56-03 | 2020-02-01 00:06:04-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17879.5 | 17857.8
 2020-02-01 00:06:04-03 | 2020-02-01 00:06:12-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17857.8 | 17840.6
 2020-02-01 00:06:12-03 | 2020-02-01 00:06:16-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17857.8 | 17840.2
 2020-02-01 00:06:16-03 | 2020-02-01 00:06:20-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17857.8 |   17823
 2020-02-01 00:06:20-03 | 2020-02-01 00:06:24-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17857.8 |   17830
 2020-02-01 00:06:24-03 | 2020-02-01 00:06:28-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   17830 | 17826.8
 2020-02-01 00:06:28-03 | 2020-02-01 00:06:36-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   17830 | 17832.7
 2020-02-01 00:06:36-03 | 2020-02-01 00:06:40-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   17830 | 17827.1
 2020-02-01 00:06:40-03 | 2020-02-01 00:06:44-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   17830 | 17827.3
 2020-02-01 00:06:44-03 | 2020-02-01 00:06:48-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17827.3 | 17827.2
 2020-02-01 00:06:48-03 | 2020-02-01 00:06:56-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17827.3 | 17835.4
 2020-02-01 00:06:56-03 | 2020-02-01 00:07:04-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17827.3 | 17836.1
 2020-02-01 00:07:04-03 | 2020-02-01 00:07:08-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17836.1 | 17843.2
 2020-02-01 00:07:08-03 | 2020-02-01 00:07:16-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17836.1 | 17839.3
 2020-02-01 00:07:16-03 | 2020-02-01 00:07:24-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17836.1 | 17825.4
 2020-02-01 00:07:24-03 | 2020-02-01 00:07:28-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17836.1 | 17832.7
 2020-02-01 00:07:28-03 | 2020-02-01 00:07:36-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17825.4 | 17833.1
 2020-02-01 00:07:36-03 | 2020-02-01 00:07:40-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17825.4 | 17847.6
 2020-02-01 00:07:40-03 | 2020-02-01 00:07:44-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17825.4 | 17844.1
 2020-02-01 00:07:44-03 | 2020-02-01 00:07:48-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17844.1 | 17835.5
 2020-02-01 00:07:48-03 | 2020-02-01 00:07:56-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17844.1 |   17840
 2020-02-01 00:07:56-03 | 2020-02-01 00:08:00-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17844.1 | 17826.3
 2020-02-01 00:08:00-03 | 2020-02-01 00:08:04-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17844.1 | 17826.1
 2020-02-01 00:08:04-03 | 2020-02-01 00:08:08-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17826.1 | 17812.3
 2020-02-01 00:08:08-03 | 2020-02-01 00:08:16-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17826.1 | 17812.2
 2020-02-01 00:08:16-03 | 2020-02-01 00:08:24-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17826.1 | 17815.5
 2020-02-01 00:08:24-03 | 2020-02-01 00:08:28-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17815.5 | 17814.7
 2020-02-01 00:08:28-03 | 2020-02-01 00:08:36-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17815.5 | 17812.3
 2020-02-01 00:08:36-03 | 2020-02-01 00:08:40-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17815.5 | 17793.7
 2020-02-01 00:08:40-03 | 2020-02-01 00:08:44-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17815.5 | 17796.8
 2020-02-01 00:08:44-03 | 2020-02-01 00:08:48-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17798.5 |   17811
 2020-02-01 00:08:48-03 | 2020-02-01 00:08:56-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17798.5 | 17820.2
 2020-02-01 00:08:56-03 | 2020-02-01 00:09:04-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17798.5 | 17842.8
 2020-02-01 00:09:04-03 | 2020-02-01 00:09:08-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17842.8 | 17826.1
 2020-02-01 00:09:08-03 | 2020-02-01 00:09:12-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17842.8 | 17830.4
 2020-02-01 00:09:12-03 | 2020-02-01 00:09:16-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17842.8 | 17811.7
 2020-02-01 00:09:16-03 | 2020-02-01 00:09:20-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17842.8 | 17783.5
 2020-02-01 00:09:20-03 | 2020-02-01 00:09:24-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17842.8 | 17788.2
 2020-02-01 00:09:24-03 | 2020-02-01 00:09:28-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17788.2 | 17793.1
 2020-02-01 00:09:28-03 | 2020-02-01 00:09:36-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17788.2 | 17790.6
 2020-02-01 00:09:36-03 | 2020-02-01 00:09:44-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17788.2 | 17759.4
 2020-02-01 00:09:44-03 | 2020-02-01 00:09:48-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17759.4 | 17754.2
 2020-02-01 00:09:48-03 | 2020-02-01 00:09:56-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17759.4 | 17806.7
 2020-02-01 00:09:56-03 | 2020-02-01 00:10:08-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17759.4 | 17831.6
 2020-02-01 00:10:08-03 | 2020-02-01 00:10:16-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17831.6 | 17835.5
 2020-02-01 00:10:16-03 | 2020-02-01 00:10:20-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17831.6 | 17828.8
 2020-02-01 00:10:20-03 | 2020-02-01 00:10:24-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17831.6 | 17838.3
 2020-02-01 00:10:24-03 | 2020-02-01 00:10:28-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17838.3 |   17821
 2020-02-01 00:10:28-03 | 2020-02-01 00:10:32-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17838.3 | 17797.6
 2020-02-01 00:10:32-03 | 2020-02-01 00:10:36-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17838.3 | 17806.7
 2020-02-01 00:10:36-03 | 2020-02-01 00:10:40-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17838.3 | 17783.8
 2020-02-01 00:10:40-03 | 2020-02-01 00:10:48-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17838.3 | 17793.6
 2020-02-01 00:10:48-03 | 2020-02-01 00:10:56-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17793.6 |   17730
 2020-02-01 00:10:56-03 | 2020-02-01 00:11:00-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17793.6 | 17722.8
 2020-02-01 00:11:00-03 | 2020-02-01 00:11:04-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17793.6 | 17706.5
 2020-02-01 00:11:04-03 | 2020-02-01 00:11:08-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17706.5 | 17697.1
 2020-02-01 00:11:08-03 | 2020-02-01 00:11:12-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17706.5 | 17700.7
 2020-02-01 00:11:12-03 | 2020-02-01 00:11:16-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17706.5 | 17695.1
 2020-02-01 00:11:16-03 | 2020-02-01 00:11:20-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17706.5 | 17688.8
 2020-02-01 00:11:20-03 | 2020-02-01 00:11:28-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17706.5 | 17692.9
 2020-02-01 00:11:28-03 | 2020-02-01 00:11:32-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17692.9 | 17692.8
 2020-02-01 00:11:32-03 | 2020-02-01 00:11:36-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17692.9 | 17691.2
 2020-02-01 00:11:36-03 | 2020-02-01 00:11:40-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17692.9 | 17701.7
 2020-02-01 00:11:40-03 | 2020-02-01 00:11:44-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17692.9 | 17706.2
 2020-02-01 00:11:44-03 | 2020-02-01 00:11:48-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17706.2 | 17716.9
 2020-02-01 00:11:48-03 | 2020-02-01 00:11:56-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17706.2 | 17721.5
 2020-02-01 00:11:56-03 | 2020-02-01 00:12:00-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17706.2 | 17725.9
 2020-02-01 00:12:00-03 | 2020-02-01 00:12:04-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17706.2 | 17725.8
 2020-02-01 00:12:04-03 | 2020-02-01 00:12:08-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17725.8 | 17720.6
 2020-02-01 00:12:08-03 | 2020-02-01 00:12:16-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17725.8 | 17702.1
 2020-02-01 00:12:16-03 | 2020-02-01 00:12:20-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17725.8 | 17683.4
 2020-02-01 00:12:20-03 | 2020-02-01 00:12:24-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17725.8 | 17669.4
 2020-02-01 00:12:24-03 | 2020-02-01 00:12:28-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17669.4 | 17663.1
 2020-02-01 00:12:28-03 | 2020-02-01 00:12:32-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17669.4 | 17677.7
 2020-02-01 00:12:32-03 | 2020-02-01 00:12:36-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17669.4 | 17675.1
 2020-02-01 00:12:36-03 | 2020-02-01 00:12:40-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17669.4 | 17677.3
 2020-02-01 00:12:40-03 | 2020-02-01 00:12:44-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17669.4 | 17670.3
 2020-02-01 00:12:44-03 | 2020-02-01 00:12:48-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17670.3 | 17664.4
 2020-02-01 00:12:48-03 | 2020-02-01 00:12:56-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17670.3 | 17661.4
 2020-02-01 00:12:56-03 | 2020-02-01 00:13:04-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17670.3 |   17664
 2020-02-01 00:13:04-03 | 2020-02-01 00:13:08-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   17664 | 17661.3
 2020-02-01 00:13:08-03 | 2020-02-01 00:13:16-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   17664 | 17657.9
 2020-02-01 00:13:16-03 | 2020-02-01 00:13:24-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   17664 |   17654
 2020-02-01 00:13:24-03 | 2020-02-01 00:13:32-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   17654 | 17654.1
 2020-02-01 00:13:32-03 | 2020-02-01 00:13:36-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   17654 | 17658.4
 2020-02-01 00:13:36-03 | 2020-02-01 00:13:44-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   17654 | 17624.4
 2020-02-01 00:13:44-03 | 2020-02-01 00:13:48-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17624.4 | 17619.3
 2020-02-01 00:13:48-03 | 2020-02-01 00:13:52-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17624.4 | 17612.6
 2020-02-01 00:13:52-03 | 2020-02-01 00:13:56-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17624.4 | 17612.5
 2020-02-01 00:13:56-03 | 2020-02-01 00:14:00-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17624.4 | 17609.6
 2020-02-01 00:14:00-03 | 2020-02-01 00:14:04-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17624.4 | 17607.4
 2020-02-01 00:14:04-03 | 2020-02-01 00:14:08-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17607.4 | 17603.1
 2020-02-01 00:14:08-03 | 2020-02-01 00:14:12-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17607.4 | 17608.7
 2020-02-01 00:14:12-03 | 2020-02-01 00:14:16-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17607.4 | 17605.5
 2020-02-01 00:14:16-03 | 2020-02-01 00:14:20-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17607.4 | 17620.1
 2020-02-01 00:14:20-03 | 2020-02-01 00:14:24-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17607.4 |   17620
 2020-02-01 00:14:24-03 | 2020-02-01 00:14:32-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17611.9 | 17612.7
 2020-02-01 00:14:32-03 | 2020-02-01 00:14:36-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17611.9 | 17629.2
 2020-02-01 00:14:36-03 | 2020-02-01 00:14:40-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17611.9 | 17604.8
 2020-02-01 00:14:40-03 | 2020-02-01 00:14:44-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17611.9 | 17604.7
 2020-02-01 00:14:44-03 | 2020-02-01 00:14:48-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17604.7 | 17610.9
 2020-02-01 00:14:48-03 | 2020-02-01 00:14:52-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17604.7 | 17612.1
 2020-02-01 00:14:52-03 | 2020-02-01 00:15:00-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17604.7 | 17632.5
 2020-02-01 00:15:00-03 | 2020-02-01 00:15:04-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17604.7 | 17607.6
 2020-02-01 00:15:04-03 | 2020-02-01 00:15:12-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17607.6 | 17609.5
 2020-02-01 00:15:12-03 | 2020-02-01 00:15:20-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17607.6 | 17606.2
 2020-02-01 00:15:20-03 | 2020-02-01 00:15:24-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17607.6 | 17588.2
 2020-02-01 00:15:24-03 | 2020-02-01 00:15:28-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17588.2 | 17603.6
 2020-02-01 00:15:28-03 | 2020-02-01 00:15:32-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17588.2 | 17582.5
 2020-02-01 00:15:32-03 | 2020-02-01 00:15:40-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17588.2 | 17578.2
 2020-02-01 00:15:40-03 | 2020-02-01 00:15:44-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17588.2 | 17580.8
 2020-02-01 00:15:44-03 | 2020-02-01 00:15:48-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17580.8 | 17583.7
 2020-02-01 00:15:48-03 | 2020-02-01 00:15:52-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17580.8 | 17582.1
 2020-02-01 00:15:52-03 | 2020-02-01 00:16:00-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 17580.8 | 17584.7
