        bh_dthr         |      bh_dthr_fim       | bh_chave | bh_variacao |   flag    | flagest | resnorm | rgalr | valest  |  valor  
 2020-02-07 00:05:12-03 | 2020-02-07 00:05:24-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16737.4 | 16765.3
 2020-02-07 00:05:24-03 | 2020-02-07 00:05:28-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16770.9 | 16802.3
 2020-02-07 00:05:28-03 | 2020-02-07 00:05:32-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16770.9 | 16814.3
 2020-02-07 00:05:32-03 | 2020-02-07 00:05:40-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16770.9 | 16813.4
 2020-02-07 00:05:40-03 | 2020-02-07 00:05:44-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16813.4 | 16804.1
 2020-02-07 00:05:44-03 | 2020-02-07 00:05:48-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16813.4 | 16804.9
 2020-02-07 00:05:48-03 | 2020-02-07 00:05:52-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16813.4 | 16805.5
 2020-02-07 00:05:52-03 | 2020-02-07 00:05:56-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16813.4 | 16793.4
 2020-02-07 00:05:56-03 | 2020-02-07 00:06:00-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16793.1 | 16795.7
 2020-02-07 00:06:00-03 | 2020-02-07 00:06:08-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16793.1 | 16798.4
 2020-02-07 00:06:08-03 | 2020-02-07 00:06:12-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16793.1 |   16776
 2020-02-07 00:06:12-03 | 2020-02-07 00:06:16-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16793.1 | 16779.4
 2020-02-07 00:06:16-03 | 2020-02-07 00:06:20-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16779.4 | 16773.4
 2020-02-07 00:06:20-03 | 2020-02-07 00:06:24-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16779.4 | 16732.2
 2020-02-07 00:06:24-03 | 2020-02-07 00:06:28-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16779.4 | 16727.5
 2020-02-07 00:06:28-03 | 2020-02-07 00:06:32-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16779.4 | 16727.1
 2020-02-07 00:06:32-03 | 2020-02-07 00:06:36-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16779.4 |   16735
 2020-02-07 00:06:36-03 | 2020-02-07 00:06:40-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   16735 | 16672.1
 2020-02-07 00:06:40-03 | 2020-02-07 00:06:48-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   16735 | 16684.6
 2020-02-07 00:06:48-03 | 2020-02-07 00:06:56-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   16735 | 16658.8
 2020-02-07 00:06:56-03 | 2020-02-07 00:07:00-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16658.8 | 16616.4
 2020-02-07 00:07:00-03 | 2020-02-07 00:07:04-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16658.8 | 16649.2
 2020-02-07 00:07:04-03 | 2020-02-07 00:07:08-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16658.8 | 16645.9
 2020-02-07 00:07:08-03 | 2020-02-07 00:07:12-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16658.8 | 16660.3
 2020-02-07 00:07:12-03 | 2020-02-07 00:07:16-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16658.8 | 16678.4
 2020-02-07 00:07:16-03 | 2020-02-07 00:07:20-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16678.4 |   16662
 2020-02-07 00:07:20-03 | 2020-02-07 00:07:24-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16678.4 | 16672.5
 2020-02-07 00:07:24-03 | 2020-02-07 00:07:28-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16678.4 | 16671.2
 2020-02-07 00:07:28-03 | 2020-02-07 00:07:32-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16678.4 | 16687.6
 2020-02-07 00:07:32-03 | 2020-02-07 00:07:40-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16678.4 | 16689.6
 2020-02-07 00:07:40-03 | 2020-02-07 00:07:44-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16689.6 | 16701.8
 2020-02-07 00:07:44-03 | 2020-02-07 00:07:48-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16689.6 | 16701.9
 2020-02-07 00:07:48-03 | 2020-02-07 00:07:52-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16689.6 | 16681.1
 2020-02-07 00:07:52-03 | 2020-02-07 00:08:00-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16689.6 | 16698.7
 2020-02-07 00:08:00-03 | 2020-02-07 00:08:04-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16686.7 | 16685.1
 2020-02-07 00:08:04-03 | 2020-02-07 00:08:12-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16686.7 |   16693
 2020-02-07 00:08:12-03 | 2020-02-07 00:08:20-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16686.7 |   16711
 2020-02-07 00:08:20-03 | 2020-02-07 00:08:24-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   16711 | 16678.9
 2020-02-07 00:08:24-03 | 2020-02-07 00:08:28-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   16711 | 16677.4
 2020-02-07 00:08:28-03 | 2020-02-07 00:08:32-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   16711 |   16643
 2020-02-07 00:08:32-03 | 2020-02-07 00:08:40-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   16711 | 16661.8
 2020-02-07 00:08:40-03 | 2020-02-07 00:08:44-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   16643 |   16617
 2020-02-07 00:08:44-03 | 2020-02-07 00:08:48-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   16643 | 16608.4
 2020-02-07 00:08:48-03 | 2020-02-07 00:08:52-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   16643 | 16606.4
 2020-02-07 00:08:52-03 | 2020-02-07 00:08:56-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   16643 | 16554.3
 2020-02-07 00:08:56-03 | 2020-02-07 00:09:04-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16554.3 | 16565.1
 2020-02-07 00:09:04-03 | 2020-02-07 00:09:12-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16554.3 | 16629.1
 2020-02-07 00:09:12-03 | 2020-02-07 00:09:16-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16554.3 | 16620.2
 2020-02-07 00:09:16-03 | 2020-02-07 00:09:20-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16620.2 | 16623.8
 2020-02-07 00:09:20-03 | 2020-02-07 00:09:24-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16620.2 | 16629.1
 2020-02-07 00:09:24-03 | 2020-02-07 00:09:32-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16620.2 | 16606.5
 2020-02-07 00:09:32-03 | 2020-02-07 00:09:36-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16620.2 | 16574.7
 2020-02-07 00:09:36-03 | 2020-02-07 00:09:44-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16606.5 | 16592.6
 2020-02-07 00:09:44-03 | 2020-02-07 00:09:48-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16606.5 | 16625.4
 2020-02-07 00:09:48-03 | 2020-02-07 00:09:52-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16606.5 | 16624.6
 2020-02-07 00:09:52-03 | 2020-02-07 00:09:56-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16606.5 | 16622.2
 2020-02-07 00:09:56-03 | 2020-02-07 00:10:00-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   16613 | 16621.9
 2020-02-07 00:10:00-03 | 2020-02-07 00:10:04-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   16613 | 16598.9
 2020-02-07 00:10:04-03 | 2020-02-07 00:10:12-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   16613 | 16590.7
 2020-02-07 00:10:12-03 | 2020-02-07 00:10:16-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   16613 | 16582.6
 2020-02-07 00:10:16-03 | 2020-02-07 00:10:20-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16591.4 | 16582.8
 2020-02-07 00:10:20-03 | 2020-02-07 00:10:24-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16591.4 | 16584.8
 2020-02-07 00:10:24-03 | 2020-02-07 00:10:28-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16591.4 | 16609.7
 2020-02-07 00:10:28-03 | 2020-02-07 00:10:32-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16591.4 | 16600.6
 2020-02-07 00:10:32-03 | 2020-02-07 00:10:36-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16591.4 | 16572.9
 2020-02-07 00:10:36-03 | 2020-02-07 00:10:40-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16603.1 | 16560.9
 2020-02-07 00:10:40-03 | 2020-02-07 00:10:44-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16603.1 |   16559
 2020-02-07 00:10:44-03 | 2020-02-07 00:10:52-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16603.1 | 16578.5
 2020-02-07 00:10:52-03 | 2020-02-07 00:11:00-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16603.1 | 16562.4
 2020-02-07 00:11:00-03 | 2020-02-07 00:11:04-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16553.3 | 16557.2
 2020-02-07 00:11:04-03 | 2020-02-07 00:11:12-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16553.3 | 16582.1
 2020-02-07 00:11:12-03 | 2020-02-07 00:11:20-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16553.3 | 16584.8
 2020-02-07 00:11:20-03 | 2020-02-07 00:11:24-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   16577 | 16577.5
 2020-02-07 00:11:24-03 | 2020-02-07 00:11:28-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   16577 |   16578
 2020-02-07 00:11:28-03 | 2020-02-07 00:11:32-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   16577 | 16554.1
 2020-02-07 00:11:32-03 | 2020-02-07 00:11:36-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   16577 | 16567.2
 2020-02-07 00:11:36-03 | 2020-02-07 00:11:40-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16554.1 | 16566.1
 2020-02-07 00:11:40-03 | 2020-02-07 00:11:44-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16554.1 | 16551.2
 2020-02-07 00:11:44-03 | 2020-02-07 00:11:48-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16554.1 | 16550.9
 2020-02-07 00:11:48-03 | 2020-02-07 00:11:52-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16554.1 | 16568.3
 2020-02-07 00:11:52-03 | 2020-02-07 00:12:00-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16554.1 | 16530.2
 2020-02-07 00:12:00-03 | 2020-02-07 00:12:04-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16536.9 | 16540.1
 2020-02-07 00:12:04-03 | 2020-02-07 00:12:12-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16536.9 | 16522.9
 2020-02-07 00:12:12-03 | 2020-02-07 00:12:20-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16536.9 | 16507.7
 2020-02-07 00:12:20-03 | 2020-02-07 00:12:24-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16524.9 | 16521.1
 2020-02-07 00:12:24-03 | 2020-02-07 00:12:28-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16524.9 | 16514.9
 2020-02-07 00:12:28-03 | 2020-02-07 00:12:32-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16524.9 |   16524
 2020-02-07 00:12:32-03 | 2020-02-07 00:12:40-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16524.9 | 16496.3
 2020-02-07 00:12:40-03 | 2020-02-07 00:12:44-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16496.3 | 16484.4
 2020-02-07 00:12:44-03 | 2020-02-07 00:12:48-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16496.3 | 16466.4
 2020-02-07 00:12:48-03 | 2020-02-07 00:12:52-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16496.3 | 16477.4
 2020-02-07 00:12:52-03 | 2020-02-07 00:13:00-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16496.3 | 16476.1
 2020-02-07 00:13:00-03 | 2020-02-07 00:13:04-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16476.1 |   16490
 2020-02-07 00:13:04-03 | 2020-02-07 00:13:08-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16476.1 | 16474.9
 2020-02-07 00:13:08-03 | 2020-02-07 00:13:12-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16476.1 | 16481.6
 2020-02-07 00:13:12-03 | 2020-02-07 00:13:16-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16476.1 | 16477.8
 2020-02-07 00:13:16-03 | 2020-02-07 00:13:20-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16484.9 | 16488.9
 2020-02-07 00:13:20-03 | 2020-02-07 00:13:24-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16484.9 | 16473.7
 2020-02-07 00:13:24-03 | 2020-02-07 00:13:28-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16484.9 | 16466.3
 2020-02-07 00:13:28-03 | 2020-02-07 00:13:32-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16484.9 | 16476.1
 2020-02-07 00:13:32-03 | 2020-02-07 00:13:40-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16484.9 | 16468.8
 2020-02-07 00:13:40-03 | 2020-02-07 00:13:48-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16468.8 | 16482.9
 2020-02-07 00:13:48-03 | 2020-02-07 00:13:52-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16468.8 | 16475.3
 2020-02-07 00:13:52-03 | 2020-02-07 00:14:00-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16468.8 | 16458.3
 2020-02-07 00:14:00-03 | 2020-02-07 00:14:08-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16458.3 | 16452.8
 2020-02-07 00:14:08-03 | 2020-02-07 00:14:12-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16458.3 | 16464.1
 2020-02-07 00:14:12-03 | 2020-02-07 00:14:16-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16458.3 | 16470.5
 2020-02-07 00:14:16-03 | 2020-02-07 00:14:20-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16470.5 | 16482.1
 2020-02-07 00:14:20-03 | 2020-02-07 00:14:24-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16470.5 | 16483.1
 2020-02-07 00:14:24-03 | 2020-02-07 00:14:28-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16470.5 | 16484.5
 2020-02-07 00:14:28-03 | 2020-02-07 00:14:36-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16470.5 | 16476.2
 2020-02-07 00:14:36-03 | 2020-02-07 00:14:40-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16476.2 | 16471.1
 2020-02-07 00:14:40-03 | 2020-02-07 00:14:44-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16476.2 | 16454.7
 2020-02-07 00:14:44-03 | 2020-02-07 00:14:48-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16476.2 | 16457.5
 2020-02-07 00:14:48-03 | 2020-02-07 00:14:52-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16476.2 | 16437.6
 2020-02-07 00:14:52-03 | 2020-02-07 00:14:56-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16476.2 | 16437.4
 2020-02-07 00:14:56-03 | 2020-02-07 00:15:00-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16437.4 | 16420.8
 2020-02-07 00:15:00-03 | 2020-02-07 00:15:04-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16437.4 |   16420
 2020-02-07 00:15:04-03 | 2020-02-07 00:15:08-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16437.4 | 16463.4
 2020-02-07 00:15:08-03 | 2020-02-07 00:15:16-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16437.4 | 16412.7
 2020-02-07 00:15:16-03 | 2020-02-07 00:15:20-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16412.7 | 16486.4
 2020-02-07 00:15:20-03 | 2020-02-07 00:15:24-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16412.7 | 16448.5
 2020-02-07 00:15:24-03 | 2020-02-07 00:15:28-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16412.7 | 16489.4
 2020-02-07 00:15:28-03 | 2020-02-07 00:15:36-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16412.7 | 16465.4
 2020-02-07 00:15:36-03 | 2020-02-07 00:15:40-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16465.4 | 16461.8
 2020-02-07 00:15:40-03 | 2020-02-07 00:15:48-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16465.4 | 16460.8
