        bh_dthr         |      bh_dthr_fim       | bh_chave | bh_variacao |   flag    | flagest | resnorm | rgalr | valest  |  valor  
 2020-02-08 00:02:36-03 | 2020-02-08 00:02:40-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16746.4 | 16730.7
 2020-02-08 00:02:40-03 | 2020-02-08 00:02:44-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16746.4 | 16730.8
 2020-02-08 00:02:44-03 | 2020-02-08 00:02:52-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16746.6 | 16741.4
 2020-02-08 00:02:52-03 | 2020-02-08 00:02:56-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16746.6 | 16726.8
 2020-02-08 00:02:56-03 | 2020-02-08 00:03:00-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16746.6 | 16733.6
 2020-02-08 00:03:00-03 | 2020-02-08 00:03:04-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16746.6 | 16704.5
 2020-02-08 00:03:04-03 | 2020-02-08 00:03:12-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16704.5 | 16707.1
 2020-02-08 00:03:12-03 | 2020-02-08 00:03:20-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16704.5 | 16722.9
 2020-02-08 00:03:20-03 | 2020-02-08 00:03:24-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16704.5 | 16736.4
 2020-02-08 00:03:24-03 | 2020-02-08 00:03:28-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16736.4 | 16728.2
 2020-02-08 00:03:28-03 | 2020-02-08 00:03:32-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16736.4 | 16731.9
 2020-02-08 00:03:32-03 | 2020-02-08 00:03:36-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16736.4 | 16713.4
 2020-02-08 00:03:36-03 | 2020-02-08 00:03:40-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16736.4 | 16721.2
 2020-02-08 00:03:40-03 | 2020-02-08 00:03:44-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16736.4 | 16716.3
 2020-02-08 00:03:44-03 | 2020-02-08 00:03:48-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16716.3 |   16718
 2020-02-08 00:03:48-03 | 2020-02-08 00:03:52-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16716.3 | 16718.8
 2020-02-08 00:03:52-03 | 2020-02-08 00:04:00-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16716.3 | 16689.2
 2020-02-08 00:04:00-03 | 2020-02-08 00:04:04-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16716.3 |   16703
 2020-02-08 00:04:04-03 | 2020-02-08 00:04:08-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   16703 | 16699.5
 2020-02-08 00:04:08-03 | 2020-02-08 00:04:12-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   16703 | 16720.1
 2020-02-08 00:04:12-03 | 2020-02-08 00:04:16-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   16703 |   16711
 2020-02-08 00:04:16-03 | 2020-02-08 00:04:24-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   16703 | 16682.7
 2020-02-08 00:04:24-03 | 2020-02-08 00:04:28-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16668.3 | 16667.8
 2020-02-08 00:04:28-03 | 2020-02-08 00:04:32-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16668.3 | 16668.1
 2020-02-08 00:04:32-03 | 2020-02-08 00:04:36-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16668.3 | 16705.6
 2020-02-08 00:04:36-03 | 2020-02-08 00:04:40-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16668.3 | 16695.6
 2020-02-08 00:04:40-03 | 2020-02-08 00:04:44-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16668.3 | 16684.1
 2020-02-08 00:04:44-03 | 2020-02-08 00:04:48-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   16685 | 16684.9
 2020-02-08 00:04:48-03 | 2020-02-08 00:04:52-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   16685 | 16674.7
 2020-02-08 00:04:52-03 | 2020-02-08 00:04:56-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   16685 | 16679.2
 2020-02-08 00:04:56-03 | 2020-02-08 00:05:00-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   16685 | 16676.6
 2020-02-08 00:05:00-03 | 2020-02-08 00:05:08-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   16685 | 16709.8
 2020-02-08 00:05:08-03 | 2020-02-08 00:05:12-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16709.8 | 16689.1
 2020-02-08 00:05:12-03 | 2020-02-08 00:05:16-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16709.8 | 16694.8
 2020-02-08 00:05:16-03 | 2020-02-08 00:05:20-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16709.8 | 16690.1
 2020-02-08 00:05:20-03 | 2020-02-08 00:05:28-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16709.8 | 16685.2
 2020-02-08 00:05:28-03 | 2020-02-08 00:05:36-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16685.2 | 16671.9
 2020-02-08 00:05:36-03 | 2020-02-08 00:05:40-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16685.2 | 16659.1
 2020-02-08 00:05:40-03 | 2020-02-08 00:05:44-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16685.2 | 16659.2
 2020-02-08 00:05:44-03 | 2020-02-08 00:05:48-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16655.1 | 16655.1
 2020-02-08 00:05:48-03 | 2020-02-08 00:05:56-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16655.1 | 16645.2
 2020-02-08 00:05:56-03 | 2020-02-08 00:06:04-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16655.1 | 16644.7
 2020-02-08 00:06:04-03 | 2020-02-08 00:06:08-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16644.7 | 16647.8
 2020-02-08 00:06:08-03 | 2020-02-08 00:06:12-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16644.7 | 16645.6
 2020-02-08 00:06:12-03 | 2020-02-08 00:06:16-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16644.7 | 16647.5
 2020-02-08 00:06:16-03 | 2020-02-08 00:06:20-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16644.7 | 16629.5
 2020-02-08 00:06:20-03 | 2020-02-08 00:06:24-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16644.7 | 16627.6
 2020-02-08 00:06:24-03 | 2020-02-08 00:06:28-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16627.6 | 16624.8
 2020-02-08 00:06:28-03 | 2020-02-08 00:06:32-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16627.6 | 16620.7
 2020-02-08 00:06:32-03 | 2020-02-08 00:06:36-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16627.6 |   16620
 2020-02-08 00:06:36-03 | 2020-02-08 00:06:40-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16627.6 | 16625.2
 2020-02-08 00:06:40-03 | 2020-02-08 00:06:44-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16627.6 | 16613.8
 2020-02-08 00:06:44-03 | 2020-02-08 00:06:48-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16613.8 | 16615.5
 2020-02-08 00:06:48-03 | 2020-02-08 00:06:56-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16613.8 | 16622.7
 2020-02-08 00:06:56-03 | 2020-02-08 00:07:08-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16613.8 | 16623.5
 2020-02-08 00:07:08-03 | 2020-02-08 00:07:16-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16623.5 |   16630
 2020-02-08 00:07:16-03 | 2020-02-08 00:07:20-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16623.5 | 16589.5
 2020-02-08 00:07:20-03 | 2020-02-08 00:07:24-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16623.5 | 16583.1
 2020-02-08 00:07:24-03 | 2020-02-08 00:07:28-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16583.1 | 16583.3
 2020-02-08 00:07:28-03 | 2020-02-08 00:07:32-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16583.1 | 16585.8
 2020-02-08 00:07:32-03 | 2020-02-08 00:07:36-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16583.1 | 16585.1
 2020-02-08 00:07:36-03 | 2020-02-08 00:07:40-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16583.1 | 16605.4
 2020-02-08 00:07:40-03 | 2020-02-08 00:07:44-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16583.1 | 16608.6
 2020-02-08 00:07:44-03 | 2020-02-08 00:07:48-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16608.6 | 16610.7
 2020-02-08 00:07:48-03 | 2020-02-08 00:07:52-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16608.6 | 16607.5
 2020-02-08 00:07:52-03 | 2020-02-08 00:07:56-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16608.6 | 16606.6
 2020-02-08 00:07:56-03 | 2020-02-08 00:08:00-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16608.6 | 16592.5
 2020-02-08 00:08:00-03 | 2020-02-08 00:08:04-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16608.6 | 16585.3
 2020-02-08 00:08:04-03 | 2020-02-08 00:08:08-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16587.2 | 16587.2
 2020-02-08 00:08:08-03 | 2020-02-08 00:08:20-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16587.2 | 16578.1
 2020-02-08 00:08:20-03 | 2020-02-08 00:08:24-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16587.2 | 16570.2
 2020-02-08 00:08:24-03 | 2020-02-08 00:08:28-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16571.2 | 16571.2
 2020-02-08 00:08:28-03 | 2020-02-08 00:08:32-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16571.2 | 16564.3
 2020-02-08 00:08:32-03 | 2020-02-08 00:08:36-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16571.2 |   16568
 2020-02-08 00:08:36-03 | 2020-02-08 00:08:40-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16571.2 | 16573.3
 2020-02-08 00:08:40-03 | 2020-02-08 00:08:44-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16571.2 | 16564.9
 2020-02-08 00:08:44-03 | 2020-02-08 00:08:52-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16564.9 |   16587
 2020-02-08 00:08:52-03 | 2020-02-08 00:08:56-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16564.9 | 16581.3
 2020-02-08 00:08:56-03 | 2020-02-08 00:09:00-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16564.9 | 16576.7
 2020-02-08 00:09:00-03 | 2020-02-08 00:09:04-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16564.9 | 16579.7
 2020-02-08 00:09:04-03 | 2020-02-08 00:09:08-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16579.7 | 16578.8
 2020-02-08 00:09:08-03 | 2020-02-08 00:09:16-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16579.7 | 16561.6
 2020-02-08 00:09:16-03 | 2020-02-08 00:09:20-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16579.7 | 16555.3
 2020-02-08 00:09:20-03 | 2020-02-08 00:09:24-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16579.7 |   16556
 2020-02-08 00:09:24-03 | 2020-02-08 00:09:28-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   16556 | 16559.2
 2020-02-08 00:09:28-03 | 2020-02-08 00:09:32-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   16556 | 16570.5
 2020-02-08 00:09:32-03 | 2020-02-08 00:09:36-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   16556 | 16570.4
 2020-02-08 00:09:36-03 | 2020-02-08 00:09:40-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   16556 | 16576.8
 2020-02-08 00:09:40-03 | 2020-02-08 00:09:44-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   16556 | 16579.9
 2020-02-08 00:09:44-03 | 2020-02-08 00:09:48-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16579.9 | 16580.2
 2020-02-08 00:09:48-03 | 2020-02-08 00:09:56-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16579.9 | 16560.7
 2020-02-08 00:09:56-03 | 2020-02-08 00:10:00-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16579.9 | 16536.1
 2020-02-08 00:10:00-03 | 2020-02-08 00:10:04-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16579.9 | 16535.2
 2020-02-08 00:10:04-03 | 2020-02-08 00:10:08-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16535.2 | 16542.2
 2020-02-08 00:10:08-03 | 2020-02-08 00:10:16-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16535.2 | 16549.4
 2020-02-08 00:10:16-03 | 2020-02-08 00:10:20-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16535.2 | 16565.7
 2020-02-08 00:10:20-03 | 2020-02-08 00:10:24-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16535.2 | 16536.6
 2020-02-08 00:10:24-03 | 2020-02-08 00:10:28-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16536.6 | 16527.6
 2020-02-08 00:10:28-03 | 2020-02-08 00:10:36-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16536.6 | 16496.9
 2020-02-08 00:10:36-03 | 2020-02-08 00:10:44-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16536.6 | 16437.5
 2020-02-08 00:10:44-03 | 2020-02-08 00:10:48-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16437.5 | 16481.5
 2020-02-08 00:10:48-03 | 2020-02-08 00:10:52-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16437.5 | 16427.4
 2020-02-08 00:10:52-03 | 2020-02-08 00:10:56-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16437.5 | 16471.6
 2020-02-08 00:10:56-03 | 2020-02-08 00:11:04-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16437.5 | 16419.9
 2020-02-08 00:11:04-03 | 2020-02-08 00:11:12-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16439.7 | 16401.8
 2020-02-08 00:11:12-03 | 2020-02-08 00:11:16-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16439.7 | 16386.7
 2020-02-08 00:11:16-03 | 2020-02-08 00:11:20-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16439.7 | 16366.1
 2020-02-08 00:11:20-03 | 2020-02-08 00:11:24-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16439.7 | 16351.6
 2020-02-08 00:11:24-03 | 2020-02-08 00:11:32-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16351.6 | 16344.9
 2020-02-08 00:11:32-03 | 2020-02-08 00:11:40-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16351.6 | 16344.8
 2020-02-08 00:11:40-03 | 2020-02-08 00:11:44-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16351.6 | 16399.6
 2020-02-08 00:11:44-03 | 2020-02-08 00:11:48-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16399.6 | 16405.6
 2020-02-08 00:11:48-03 | 2020-02-08 00:11:52-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16399.6 | 16406.5
 2020-02-08 00:11:52-03 | 2020-02-08 00:11:56-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16399.6 | 16409.3
 2020-02-08 00:11:56-03 | 2020-02-08 00:12:00-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16399.6 | 16422.3
 2020-02-08 00:12:00-03 | 2020-02-08 00:12:04-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16399.6 | 16422.1
 2020-02-08 00:12:04-03 | 2020-02-08 00:12:08-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   16418 | 16416.3
 2020-02-08 00:12:08-03 | 2020-02-08 00:12:12-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   16418 | 16421.5
 2020-02-08 00:12:12-03 | 2020-02-08 00:12:16-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   16418 | 16416.5
 2020-02-08 00:12:16-03 | 2020-02-08 00:12:20-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   16418 | 16414.8
 2020-02-08 00:12:20-03 | 2020-02-08 00:12:24-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   16418 | 16404.8
 2020-02-08 00:12:24-03 | 2020-02-08 00:12:32-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16404.8 | 16415.6
 2020-02-08 00:12:32-03 | 2020-02-08 00:12:40-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16404.8 | 16387.6
 2020-02-08 00:12:40-03 | 2020-02-08 00:12:44-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16404.8 |   16378
 2020-02-08 00:12:44-03 | 2020-02-08 00:12:48-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   16378 | 16388.1
 2020-02-08 00:12:48-03 | 2020-02-08 00:12:52-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   16378 | 16389.2
 2020-02-08 00:12:52-03 | 2020-02-08 00:12:56-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   16378 | 16355.8
 2020-02-08 00:12:56-03 | 2020-02-08 00:13:04-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 |   16378 | 16357.9
 2020-02-08 00:13:04-03 | 2020-02-08 00:13:12-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16359.9 | 16355.7
 2020-02-08 00:13:12-03 | 2020-02-08 00:13:24-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16359.9 |   16384
 2020-02-08 00:13:24-03 | 2020-02-08 00:13:32-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16409.8 | 16419.1
 2020-02-08 00:13:32-03 | 2020-02-08 00:13:36-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16409.8 | 16408.8
 2020-02-08 00:13:36-03 | 2020-02-08 00:13:40-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16409.8 | 16409.1
 2020-02-08 00:13:40-03 | 2020-02-08 00:13:44-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16409.8 | 16385.1
 2020-02-08 00:13:44-03 | 2020-02-08 00:13:48-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16385.1 | 16384.6
 2020-02-08 00:13:48-03 | 2020-02-08 00:13:52-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16385.1 |   16388
 2020-02-08 00:13:52-03 | 2020-02-08 00:14:00-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16385.1 | 16377.3
 2020-02-08 00:14:00-03 | 2020-02-08 00:14:04-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16385.1 | 16321.8
 2020-02-08 00:14:04-03 | 2020-02-08 00:14:08-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16385.1 | 16322.1
 2020-02-08 00:14:08-03 | 2020-02-08 00:14:12-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16322.1 | 16328.1
 2020-02-08 00:14:12-03 | 2020-02-08 00:14:16-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16322.1 | 16332.2
 2020-02-08 00:14:16-03 | 2020-02-08 00:14:20-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16322.1 | 16337.7
 2020-02-08 00:14:20-03 | 2020-02-08 00:14:24-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16322.1 | 16353.6
 2020-02-08 00:14:24-03 | 2020-02-08 00:14:28-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16353.6 |   16347
 2020-02-08 00:14:28-03 | 2020-02-08 00:14:32-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16353.6 | 16337.6
 2020-02-08 00:14:32-03 | 2020-02-08 00:14:40-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16353.6 | 16342.7
 2020-02-08 00:14:40-03 | 2020-02-08 00:14:52-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16353.6 | 16336.9
 2020-02-08 00:14:52-03 | 2020-02-08 00:14:56-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16336.9 |   16369
 2020-02-08 00:14:56-03 | 2020-02-08 00:15:00-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16336.9 | 16360.3
 2020-02-08 00:15:00-03 | 2020-02-08 00:15:08-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16336.9 | 16351.6
 2020-02-08 00:15:08-03 | 2020-02-08 00:15:12-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16351.6 | 16344.8
 2020-02-08 00:15:12-03 | 2020-02-08 00:15:16-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16351.6 |   16347
 2020-02-08 00:15:16-03 | 2020-02-08 00:15:20-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16351.6 |   16344
 2020-02-08 00:15:20-03 | 2020-02-08 00:15:24-03 |    24875 |           3 | 134240392 |       2 |       0 |     4 | 16351.6 | 16341.6
